"page_url","page_name","has_tables","table_number","tables_markdown"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Evaporator_1","Thermal_Evaporator_1","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Evaporator_2","Thermal_Evaporator_2","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_1","| 0 | 1 | [LINEBREAK] |:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Photoresists and Lithography Chemicals See the Chemical Datasheets page. Auto. Coat/Develop (S-Cubed Flexi) Contact Aligners (Optical Exposure) Contact Aligners (SUSS MJB-3) Contact Aligner (SUSS MA-6) DUV Flood Expose Direct-Write Lithography E-Beam Lithography System (Raith EBPG 5150+) E-Beam Lithography (Nabity v9) Focused Ion-Beam Lithography (Raith Velion) Maskless Aligner (Heidelberg MLA150) Other Patterning Systems Holographic Litho/PL Setup (Custom) | Steppers (Optical Exposure) Stepper 1 (GCA 6300; i-line) Stepper 2 (AutoStep 200; i-line) Stepper 3 (ASML DUV; Deep-UV) Thermal Processing for Photolithography Ovens - Overview of all lab ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Fisher) Oven 5 (Labline) High Temp Oven (Blue M) Lithography Support The Spinner Benches have pre-set hotplates at various temperatures appropriate for common photoresist bakes. POLOS spinners on Develop and Solvent benches Spin/Rinse/Dryer |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_2","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Physical Vapor Deposition (PVD) Thermal Evaporation E-Beam 1 (Sharon) E-Beam 2 (Custom) E-Beam 3 (Temescal) E-Beam 4 (CHA) E-Beam 5 (Plasys) Thermal Evap 1 Thermal Evap 2 (Solder) Sputter Deposition Sputter 3 (AJA ATC 2000-F) Sputter 4 (AJA ATC 2200-V) Sputter 5 (AJA ATC 2200-V) Ion Beam Deposition (Veeco NEXUS) SEM Sample Coater (Hummer) | Chemical Vapor Deposition (CVD) PECVD 1 (PlasmaTherm 790) PECVD 2 (Advanced Vacuum) ICP-PECVD (Unaxis VLR) Molecular Vapor Deposition Atomic Layer Deposition (Oxford FlexAL) |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_3","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Reactive Ion Etching (RIE) RIE 2 (MRC) RIE 5 (PlasmaTherm) Plasma Etching and Cleaning Plasma Clean (YES EcoClean) Plasma Activation (EVG 810) Ashers (Technics PEII) Etch Monitoring Laser Etch Monitoring (Endpoint Detection) Optical Emission Spectra Residual Gas Analyzer (RGA) | ICP-RIE ICP Etch 1 (Panasonic E646V) ICP Etch 2 (Panasonic E626I) Oxford ICP Etcher (PlasmaPro 100 Cobra) Fluorine ICP (PlasmaTherm/SLR Fluorine Etcher) Plasma-Therm DSE-iii (PlasmaTherm/Deep Silicon Etcher) Ion Milling and Reactive Ion Beam Etching CAIBE (Oxford Ion Mill) Focused Ion-Beam Lithography (Raith Velion) Other Dry Etching UV Ozone Reactor XeF2 Etch (Xetch) Vapor HF Etch |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_4","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Wet Benches Solvent Cleaning Benches Spin Coat Benches Develop Benches Toxic Corrosive Benches Wafer Toxic Corrosive Bench HF/TMAH Processing Benches Plating Bench | Gold Plating Bench (Semcon) Spin Rinse Dryer (SemiTool) Chemical-Mechanical Polisher (Logitech) Mechanical Polisher (Allied) Auto. Coat/Develop (S-Cubed Flexi) Auto. Wet-Processing Spinners (POLOS) |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_5","| 0 | 1 | [LINEBREAK] |:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Rapid Thermal Annealer/Processor """"RTA"""" (AET RX6) Rapid Thermal Processor (SSI Solaris 150) Tube Furnace (Tystar 8300) Tube Furnace Wafer Bonding (Thermco) Tube Furnace AlGaAs Oxidation (Lindberg) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) | Ovens - Overview of all Lab Ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Thermo-Fisher HeraTherm) Oven 5 (Labline) High Temp Oven (Blue M) |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_6","| 0 | 1 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Die Singulation / Down-sizing Dicing Saw (ADT) Manual Wafer Cleaver (PELCO Flipscribe) Automated Wafer Cleaver (Loomis LSD-155LT) Other Packaging Vacuum Sealer | Wafer/Die Bonding Flip-Chip Bonder (Finetech) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing","Thermal_Processing","yes","table_7","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Optical Microscopy Optical Microscopes - General Use Fluorescence Microscope (Olympus MX51) Deep UV Optical Microscope (Olympus) Laser Scanning Confocal M-scope (Olympus LEXT) Digital Microscope #7 (Olympus DSX1000) Near-IR Inspection Scope (MJB-IR) Electron Microscopy SEM 1 (JEOL IT800SHL) SEM 2 (JEOL IT800SHL) w/ EDAX SEM Sample Coater (Hummer) Topographical Metrology Step Profilometer (KLA Tencor P-7) Step Profilometer (DektakXT) Atomic Force Microsope (Bruker ICON) Laser Scanning Confocal M-scope (Olympus LEXT) | Thin-Film/Material Analysis Thickness + Optical Constants Ellipsometer (Woollam) Optical Film Thickness (Microscope-Mounted Filmetrics F-40-UV) Optical Film Thickness & Wafer-Mapping (Filmetrics F50) Reflection/Transmission Spectra & Optical Film Thickness (Filmetrics F10-RT-UVX) Electrical Analysis Probe Station & Source/Meter Units Resistivity Mapper (CDE RESMAP) Thermal HotSpot IR Microscope (QFI) Other Properties Film Stress (Tencor Flexus) Particle Counts (KLA/Tencor Surfscan) Photoluminescence PL Setup (Custom) |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing_Recipes","Thermal_Processing_Recipes","yes","table_1","| measurements_and_curve_fitting_for_1050_c_wet_oxidations___demis_d__john__2017_12_ | zoom_in_on_measurements_and_curve_fitting_for_1050_c_wet_oxidations_ | [LINEBREAK] |--------------------------------------------------------------------------------------|------------------------------------------------------------------------|"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing_Recipes","Thermal_Processing_Recipes","yes","table_2","| 0 | [LINEBREAK] |:------------------------------------| [LINEBREAK] | To Do: Add starting recipes for RTP |"
"https://wiki.nanofab.ucsb.edu/wiki/Thermal_Processing_Recipes","Thermal_Processing_Recipes","yes","table_3","| 0 | [LINEBREAK] |:------------------------------------| [LINEBREAK] | To Do: Add starting recipes for RTA |"
"https://wiki.nanofab.ucsb.edu/wiki/Tino_Sy","Tino_Sy","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tom_Reynolds","Tom_Reynolds","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tony_Bosch","Tony_Bosch","yes","table_1","| 0 | 1 | [LINEBREAK] |:---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Sputter 3 (AJA ATC 2000-F) Sputter 4 (AJA ATC 2200-V) Sputter 5 (AJA ATC 2200-V) ICP-PECVD (Unaxis VLR) ICP-Etch (Unaxis VLR) Oxford ICP Etcher (PlasmaPro 100 Cobra) Gold Plating Bench ICP Etch 2 (Panasonic E640) | Tube Furnace (Tystar 8300) Tube Furnace AlGaAs Oxidation (Linberg) Flip-Chip Bonder (Finetech) Deep UV Optical Microscope (Olympus) Laser Scanning Confocal M-scope (Olympus LEXT) Automated Coat/Develop System (S-Cubed Flexi) DSEIII (PlasmaTherm/Deep Silicon Etcher) Fluorine ICP Etcher (PlasmaTherm/SLR Fluorine ICP) |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_1","| 0 | 1 | [LINEBREAK] |:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Photoresists and Lithography Chemicals See the Chemical Datasheets page. Auto. Coat/Develop (S-Cubed Flexi) Contact Aligners (Optical Exposure) Contact Aligners (SUSS MJB-3) Contact Aligner (SUSS MA-6) DUV Flood Expose Direct-Write Lithography E-Beam Lithography System (Raith EBPG 5150+) E-Beam Lithography (Nabity v9) Focused Ion-Beam Lithography (Raith Velion) Maskless Aligner (Heidelberg MLA150) Other Patterning Systems Holographic Litho/PL Setup (Custom) | Steppers (Optical Exposure) Stepper 1 (GCA 6300; i-line) Stepper 2 (AutoStep 200; i-line) Stepper 3 (ASML DUV; Deep-UV) Thermal Processing for Photolithography Ovens - Overview of all lab ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Fisher) Oven 5 (Labline) High Temp Oven (Blue M) Lithography Support The Spinner Benches have pre-set hotplates at various temperatures appropriate for common photoresist bakes. POLOS spinners on Develop and Solvent benches Spin/Rinse/Dryer |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_2","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Physical Vapor Deposition (PVD) Thermal Evaporation E-Beam 1 (Sharon) E-Beam 2 (Custom) E-Beam 3 (Temescal) E-Beam 4 (CHA) E-Beam 5 (Plasys) Thermal Evap 1 Thermal Evap 2 (Solder) Sputter Deposition Sputter 3 (AJA ATC 2000-F) Sputter 4 (AJA ATC 2200-V) Sputter 5 (AJA ATC 2200-V) Ion Beam Deposition (Veeco NEXUS) SEM Sample Coater (Hummer) | Chemical Vapor Deposition (CVD) PECVD 1 (PlasmaTherm 790) PECVD 2 (Advanced Vacuum) ICP-PECVD (Unaxis VLR) Molecular Vapor Deposition Atomic Layer Deposition (Oxford FlexAL) |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_3","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Reactive Ion Etching (RIE) RIE 2 (MRC) RIE 5 (PlasmaTherm) Plasma Etching and Cleaning Plasma Clean (YES EcoClean) Plasma Activation (EVG 810) Ashers (Technics PEII) Etch Monitoring Laser Etch Monitoring (Endpoint Detection) Optical Emission Spectra Residual Gas Analyzer (RGA) | ICP-RIE ICP Etch 1 (Panasonic E646V) ICP Etch 2 (Panasonic E626I) Oxford ICP Etcher (PlasmaPro 100 Cobra) Fluorine ICP (PlasmaTherm/SLR Fluorine Etcher) Plasma-Therm DSE-iii (PlasmaTherm/Deep Silicon Etcher) Ion Milling and Reactive Ion Beam Etching CAIBE (Oxford Ion Mill) Focused Ion-Beam Lithography (Raith Velion) Other Dry Etching UV Ozone Reactor XeF2 Etch (Xetch) Vapor HF Etch |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_4","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Wet Benches Solvent Cleaning Benches Spin Coat Benches Develop Benches Toxic Corrosive Benches Wafer Toxic Corrosive Bench HF/TMAH Processing Benches Plating Bench | Gold Plating Bench (Semcon) Spin Rinse Dryer (SemiTool) Chemical-Mechanical Polisher (Logitech) Mechanical Polisher (Allied) Auto. Coat/Develop (S-Cubed Flexi) Auto. Wet-Processing Spinners (POLOS) |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_5","| 0 | 1 | [LINEBREAK] |:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Rapid Thermal Annealer/Processor """"RTA"""" (AET RX6) Rapid Thermal Processor (SSI Solaris 150) Tube Furnace (Tystar 8300) Tube Furnace Wafer Bonding (Thermco) Tube Furnace AlGaAs Oxidation (Lindberg) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) | Ovens - Overview of all Lab Ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Thermo-Fisher HeraTherm) Oven 5 (Labline) High Temp Oven (Blue M) |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_6","| 0 | 1 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Die Singulation / Down-sizing Dicing Saw (ADT) Manual Wafer Cleaver (PELCO Flipscribe) Automated Wafer Cleaver (Loomis LSD-155LT) Other Packaging Vacuum Sealer | Wafer/Die Bonding Flip-Chip Bonder (Finetech) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) |"
"https://wiki.nanofab.ucsb.edu/wiki/Tool_List","Tool_List","yes","table_7","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Optical Microscopy Optical Microscopes - General Use Fluorescence Microscope (Olympus MX51) Deep UV Optical Microscope (Olympus) Laser Scanning Confocal M-scope (Olympus LEXT) Digital Microscope #7 (Olympus DSX1000) Near-IR Inspection Scope (MJB-IR) Electron Microscopy SEM 1 (JEOL IT800SHL) SEM 2 (JEOL IT800SHL) w/ EDAX SEM Sample Coater (Hummer) Topographical Metrology Step Profilometer (KLA Tencor P-7) Step Profilometer (DektakXT) Atomic Force Microsope (Bruker ICON) Laser Scanning Confocal M-scope (Olympus LEXT) | Thin-Film/Material Analysis Thickness + Optical Constants Ellipsometer (Woollam) Optical Film Thickness (Microscope-Mounted Filmetrics F-40-UV) Optical Film Thickness & Wafer-Mapping (Filmetrics F50) Reflection/Transmission Spectra & Optical Film Thickness (Filmetrics F10-RT-UVX) Electrical Analysis Probe Station & Source/Meter Units Resistivity Mapper (CDE RESMAP) Thermal HotSpot IR Microscope (QFI) Other Properties Film Stress (Tencor Flexus) Particle Counts (KLA/Tencor Surfscan) Photoluminescence PL Setup (Custom) |"
"https://wiki.nanofab.ucsb.edu/wiki/Toxic_Corrosive_Benches","Toxic_Corrosive_Benches","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Troubleshooting_and_Recovery","Troubleshooting_and_Recovery","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tube_Furnace_(Tystar_8300)","Tube_Furnace__Tystar_8300_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tube_Furnace_AlGaAs_Oxidation_(Linberg)","Tube_Furnace_AlGaAs_Oxidation__Linberg_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tube_Furnace_AlGaAs_Oxidation_(Lindberg)","Tube_Furnace_AlGaAs_Oxidation__Lindberg_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tube_Furnace_Wafer_Bonding_(Thermco)","Tube_Furnace_Wafer_Bonding__Thermco_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tutorial_-_How_Photomasks_are_Made","Tutorial_-_How_Photomasks_are_Made","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Tutorials","Tutorials","yes","table_1","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------|:----------------------------------------| [LINEBREAK] | Tracking to-do and completed tasks.Example Job Folder on Google Drive with in-process traveler; microscope/SEM images; testing results etc. | Example job card for a fabrication run. |"
"https://wiki.nanofab.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training","UCSB_NanoFab_Microscope_Training","yes","table_1","| 0 | 1 | [LINEBREAK] |:----------------------------------------------------------------------------------------|:--------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Knob to adjust size of Iris projecting shadow onto the sample. “F.S.” for “focus stop”. | Shadow projected on the sample by Focus Stop iris. When the shadow is sharp; you are focused on the sample surface. |"
"https://wiki.nanofab.ucsb.edu/wiki/UCSB_Nanofab_Wiki:About","UCSB_Nanofab_Wiki_About","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UCSB_Nanofab_Wiki:General_disclaimer","UCSB_Nanofab_Wiki_General_disclaimer","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UCSB_Nanofab_Wiki:Privacy_policy","UCSB_Nanofab_Wiki_Privacy_policy","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UCSB_NetID_Login_Troubleshooting","UCSB_NetID_Login_Troubleshooting","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UCSBTEST1Gain4.jpg","UCSBTEST1Gain4_jpg","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UV_Ozone_Quick_Start","UV_Ozone_Quick_Start","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/UV_Ozone_Reactor","UV_Ozone_Reactor","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_SOP_3-12-2020.docx","Unaxis_SOP_3-12-2020_docx","error","error","Error: Input document Unaxis_SOP_3-12-2020.docx is not valid."
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_SiN100C_300nm-2019","Unaxis_SiN100C_300nm-2019","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_Test_Recipe_Page","Unaxis_Test_Recipe_Page","yes","table_1","| 0 | 1 | 2 | 3 | 4 | [LINEBREAK] |------:|-----:|-----:|-----:|--------:| [LINEBREAK] | 0.264 | 2.57 | 2.59 | 2.61 | 82.9022 | [LINEBREAK] | 0.256 | 2.54 | 2.33 | 2.35 | 82.5194 | [LINEBREAK] | 0.3 | 2.64 | 2.62 | 2.66 | 80.051 | [LINEBREAK] | 0.296 | 2.61 | 2.34 | 2.36 | 82.5353 | [LINEBREAK] | 0.296 | 2.63 | 2.9 | 2.92 | 83.29 |"
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_VLR_Etch_-_Process_Control_Data","Unaxis_VLR_Etch_-_Process_Control_Data","yes","table_1","| 0 | 1 | 2 | 3 | 4 | 5 | [LINEBREAK] |:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | InP Ridge Etch: 200°C; 1.4mT; 800W/125W; Cl2=6.3; H2=12.7; Ar=2.0 sccm; time=1min30sec (90sec) Sample Size: 1x1cm epi-grade InP; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Conditioning: Prior to the etch; do O2 clean 15 minutes; then; chamber coating with the same recipe on 1/4-2"""" InP on Silicon carrier for 15 minutes. | [LINEBREAK] | Date | Sample# | Etch Rate (nm/min) | Etch Selectivity (InP/SiO2) | Comments | SEM Images | [LINEBREAK] | 11/18/22 | ND_Unaxis_03 | 800 | 45.3 | Only slightly less PR etched led to extremely high selectivity. | [30D][CS] | [LINEBREAK] | 11/11/22 | ND_Unaxis_02 | 760 | 24.5 | | [30D] [CS] | [LINEBREAK] | 9/30/22 | ND_Unaxis_01 | 760 | 22.1 | etch rate is correct; previous rates are taken in microns/min | [30D][CS] | [LINEBREAK] | 4/28/22 | NP_Unaxis_03 | 1.51 | 22.2 | Normal profile - vertical and smooth. | [1] [2] | [LINEBREAK] | 3/30/22 | NP_Unaxis_02 | 1.41 | 14.6 | Strong undercut! | [1] [2] | [LINEBREAK] | 3/9/22 | NP_Unaxis_01 | 1.30 | 15.3 | | [1] [2] | [LINEBREAK] | 11/8/2021 | InP#2102 | 1.24 | 13.8 | | [1][2] | [LINEBREAK] | 2/3/2021 | InP#2101 | 1.30 | 16 | | [3][4] | [LINEBREAK] | 8/30/2020 | InP#2001 | 1.11 | 10.4 | | [5] | [LINEBREAK] | 1/31/2019 | InP#1901 | 0.88 | 9.7 | | [6][7] | [LINEBREAK] | 12/10/2018 | InP#1809 | 1.01 | 11.4 | | [8] | [LINEBREAK] | 10/3/2018 | InP#1808 | 1.01 | 13.7 | | [9] | [LINEBREAK] | 8/7/2018 | InP#1807 | 0.81 | 8.0 | | [10] | [LINEBREAK] | 5/22/2018 | InP#1806 | 0.88 | 8.4 | | [11] | [LINEBREAK] | 4/26/2018 | InP#1805 | 1.29 | 13.6 | | [12] | [LINEBREAK] | 4/10/2018 | InP#1804 | 1.12 | 12.8 | | [13] | [LINEBREAK] | 4/5/2018 | InP#1803 | 1.05 | 11.9 | | [14] | [LINEBREAK] | 3/1/2018 | InP#1802 | 0.96 | 9 | | [15] | [LINEBREAK] | 1/2/2018 | InP#1801 | 1.44 | 14.3 | | [16] | [LINEBREAK] | 12/7/2017 | InP#1714 | 0.96 | 10.4 | | [17] | [LINEBREAK] | 11/21/2017 | InP#1713 | 1.04 | 12.1 | | [18] | [LINEBREAK] | 10/23/2017 | InP#1712 | 1.11 | 13.1 | | [19] | [LINEBREAK] | 10/11/2017 | InP#1711 | 1 | 11 | | [20] | [LINEBREAK] | 8/28/2017 | InP#1710 | 1 | 11.7 | | [21] | [LINEBREAK] | 8/16/2017 | InP#1709 | 0.76 | 8 | | [22] | [LINEBREAK] | 7/6/2017 | InP#1708 | 0.98 | 12.1 | | [23] | [LINEBREAK] | 5/19/2017 | InP#1707 | 0.82 | 9.9 | | [24] | [LINEBREAK] | 5/4/2017 | InP#1706 | 0.84 | 11 | | [25] | [LINEBREAK] | 4/20/2017 | inP#1705 | 0.88 | 10.2 | | [26] | [LINEBREAK] | 3/21/2017 | InP#1704 | 1.01 | 11.3 | | [27] | [LINEBREAK] | 2/21/2017 | InP#1703 | 0.91 | 11.3 | | [28] | [LINEBREAK] | 2/7/2017 | InP#1702 | 0.75 | 7.7 | | [29] | [LINEBREAK] | 1/23/2017 | InP#1701 | 0.93 | 9.4 | | [30] | [LINEBREAK] | 12/15/2016 | InP#1615 | 0.91 | 9.3 | | [31] | [LINEBREAK] | 12/1/2016 | InP#1614 | 0.96 | 12.1 | | [32] | [LINEBREAK] | 10/4/2016 | InP#1613 | 0.92 | 8.9 | | [33] |"
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_VLR_ICP-Etch","Unaxis_VLR_ICP-Etch","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_VLR_ICP-PECVD","Unaxis_VLR_ICP-PECVD","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Unaxis_wafer_coating_procedure","Unaxis_wafer_coating_procedure","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Usage_Data_and_Statistics","Usage_Data_and_Statistics","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/User_Accessible_Commands","User_Accessible_Commands","no","no_tables",""
