url,title,content,chunk_number,total_chunks,character_count,content_type
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 15,"{""Authors"":""D. Liang"",""Title"":""Integrated Photonic Interconnect Reliability for Datacom Applications"",""Conference Details"":""in Electronic Design Process Symposium Milpitas; CA; USA; 2018.""}",15,29,189,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 16,"{""Authors"":""G.D. Cole; D. Follman; P. Heu; G-W. Truong; C. Deutsch; C. Franz; A. Alexandrovski; B. Ma; X. Cheng"",""Title"":""Laser-induced damage measurements of crystalline coatings (Conference Presentation)"",""Conference Details"":""Proceedings Volume 10805; Laser-Induced Damage in Optical Materials 2018: 50th Anniversary Conference; 108050E (2018) https://doi.org/10.1117/12.2326769 Event: SPIE Laser Damage; 2018; Boulder; Colorado; United States""}",16,29,448,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 17,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""2nd Quantum User Meeting 2018 in London; November 2018 (ICFO)""}",17,29,174,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 18,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""GDRI Graphene and Co in Sète; October 2018 (ICFO)""}",18,29,162,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 19,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""MRS; Phoenix; April 2018 (ICFO)""}",19,29,144,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 20,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""Spin mechanics & nanoMRI meeting; Les Houches; February 2018 (ICFO)""}",20,29,180,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 21,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""TNT2015 in Lecce; September 2018(ICFO)""}",21,29,151,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 22,"{""Authors"":""A. Bachtold"",""Title"":""Mechanical resonators based on nanotubes and graphene"",""Conference Details"":""workshop on Workshop on the interaction of light with quantum and topological materials; Barcelona; June 2018 (ICFO)""}",22,29,229,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 23,"{""Authors"":""E. Seker"",""Title"":""Nanoporous Gold: From an Ancient Material to Biomedical Devices"",""Conference Details"":""IEEE Micro and Nanotechnology in Medicine; Kauai; HI; December 2018.""}",23,29,188,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 24,"{""Authors"":""G. Kurczveil; C. Zhang; A. Descos; D. Liang; M. Fiorentino; and R. Beausoleil"",""Title"":""On-chip Hybrid Silicon Quantum Dot Comb Laser With 14 Error-Free Channels"",""Conference Details"":""in ISLC 2018 Santa Fe; NM; USA; 2018.""}",24,29,236,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 25,"{""Authors"":""C. Shang; Y. Wan; D. Jung; J. Norman; M. Kennedy; D. Liang; C. Zhang; A. C. Gossard; and J. E. Bowers"",""Title"":""Quantum dot micro-lasers integrated with photodetectors and optical amplifiers on (001) Si via waveguide coupling"",""Conference Details"":""in CLEO San Jose; CA; USA; 2018.""}",25,29,295,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 26,"{""Authors"":""A. Bushmaker"",""Title"":""Rad Hard Thin-Film Flexible Electronics for Spaceflight Applications"",""Conference Details"":""Microelectronics Reliability and Qualification Workshop (MRQW); El Segundo; CA (Feb 2018)""}",26,29,218,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 27,"{""Authors"":""A. Vertes; A. Arul; P. Avar; A. Korte; C. Lombard-Banek; P. Nemes; L. Parvin; Z. Sahab; B. Shrestha; S.A. Stopka; W. Yuan; D. Bunin; M. Knapp; A. Poggio; C. Talcott; B. Davis; C. Morton; C. Sevinsky; M. Zavodszky"",""Title"":""Systems Biology Approach for Mechanism of Action Identification in 30 Days;"",""Conference Details"":""Proceedings of the 66th ASMS Conference on Mass Spectrometry and Allied Topics; San Diego; CA; June 3-7; 2018""}",27,29,445,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 28,"{""Authors"":""M. Senger; E. Minot"",""Title"":""The relationship between carbon nanotube structure; dielectric environment and physical properties revealed by spectrally-resolved photocurrent microscopy"",""Conference Details"":""Materials Research Society Spring Meeting; Phoenix; AZ; (March 2018).""}",28,29,291,table_row
https://wiki.nanofab.ucsb.edu/wiki/PubList2018,PubList2018 - table_4 - Row 29,"{""Authors"":""W. Shen; D. Liang; C. Zhang; and R. G. Beausoleil"",""Title"":""Thermal Management of Hybrid Silicon Microring Laser"",""Conference Details"":""in InterPACK San Francisco; CA; USA; 2018.""}",29,29,192,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1,"| chemical | description | vendor | other_names_notes | [LINEBREAK] |:--------------------------------------------|:---------------------------------------------------------------------------------------|:---------------------------|:-----------------------------------| [LINEBREAK] | Acetone; 4L; 4 bt = 1 cs | ACETONE ACS SAFE-COTE 4L Percent Purity ≥99.5% | FISHER SCIENTIFIC | ACE | [LINEBREAK] | Propanol; 4L; 4 bt = 1 cs | 2-PROPANOL OPTIM AGRADE Percent Purity ≥99.9% | FISHER SCIENTIFIC | ISO; IPA; Isopropanol | [LINEBREAK] | Ethanol | DEHYDRATED ALCOHOL; 200 PROOF; UNDENATURED; USP GRADE- 4LGLASS | SPECTRUM CHEMICALS & LAB | | [LINEBREAK] | Methanol; 4L; 4 bt = 1 cs | METHANOL OPTIMA GRADE 4L Percent Purity ≥99.9% | FISHER SCIENTIFIC | | [LINEBREAK] | Toluene; 4 L | TOLUENE OPTIMA GRADE 4L Percent Purity ≥99.8% | FISHER SCIENTIFIC | | [LINEBREAK] | Ethylene Glycol | ETHYLENE GLYCOL LABORATORY GRADE | FISHER SCIENTIFIC | | [LINEBREAK] | Amyl Acetate; 4L bottle | AMYL ACETATE LABORATORY GRADE 4L | FISHER SCIENTIFIC | | [LINEBREAK] | MIBK; 4L bottle | Methyl iso-Butyl Ketone (Certified ACS); Grade Certified ACS Reagent | FISHER SCIENTIFIC | | [LINEBREAK] | Chloroform; 2.5 L | Chloroform; 99+%; Acros Organics | FISHER SCIENTIFIC | | [LINEBREAK] | Xylenes; 1 liter | XYLENES ACS 4L Percent Purity ≥98.5% | FISHER SCIENTIFIC | | [LINEBREAK] | T1100 BCB rinse solvent | RINSE T1100 4 LITER GLASS BOTTLE | MICROCHEM CORP. | | [LINEBREAK] | Nitric; 500ml. | NITRIC ACID IND SAFECOTE 2;5L; Assay Percent Range 70% | FISHER SCIENTIFIC | | [LINEBREAK] | Sulfuric; 2.5 L | SULFURIC AC 21/2L IND SAFECOTE Assay Percent Range 95.0 to 98.0 w/w % | FISHER SCIENTIFIC | H2SO4 | [LINEBREAK] | O-Phosphoric; 2.5 L | O-PHOSPHORIC ACID Percent Purity ≥85.0% (w/w) | FISHER SCIENTIFIC | H3PO4 | [LINEBREAK] | Citric acid; liquid; 1.0 M; 1L | CITRIC ACID; 1.00 Molar | FISHER SCIENTIFIC | C6H8O7; solution | [LINEBREAK] | 50/50 w/w Citric Acid Monohydrate in Water | PREMIX CITRIC ACID CAW 1:1 | TRANSENE COMPANY; INC. | C6H8O7; solution | [LINEBREAK] | Citric acid; granular; monohydrate; 3 kg | CITRIC ACID GRAN CERT ACS 3KG Percent Purity 99.0 to 102.0% | FISHER SCIENTIFIC | C6H8O7; powder | [LINEBREAK] | Acetic; 2.5L | ACETIC ACID GLACIAL ACS 2.5L IND SAF-CT Assay Percent Range: ≥99.7% w/w | FISHER SCIENTIFIC | | [LINEBREAK] | Hydrochloric; 2.5L | HYDROCHLORIC ACID Percent Purity 36.5 to 38.0% (w/w) | FISHER SCIENTIFIC | HCl | [LINEBREAK] | Hydrofluoric; 49%; 500 Ml | HYDROFLUORIC ACID RGT 500ML Assay (HF) 48 - 51% | VWR INTERNATIONAL | HF | [LINEBREAK] | Hydrofluoric; Buffered HF; 1 gal | BUFFER-HF | TRANSENE COMPANY; INC. | BHF; """"Buffered oxide etch"""" 4-8% HF | [LINEBREAK] | Hydrobromic; 500 mL | HYDROBROMIC ACID 48% CERT ACS 500ML Percent Purity 47.0 to 49.0% | FISHER SCIENTIFIC | HBr | [LINEBREAK] | Chrome mask etchant; 1 qt | CHROMIUM ETCHANT 1020 | TRANSENE COMPANY; INC. | | [LINEBREAK] | Aluminum etchant; A; 1 qt | ALUMINUM ETCHANT TYPE A | TRANSENE COMPANY; INC. | | [LINEBREAK] | Aluminum etchant; D; 1 qt | ALUMINUM ETCHANT TYPE D | TRANSENE COMPANY; INC. | | [LINEBREAK] | Gold etchant; TFA; 1 qt | GOLD ETCHANT TFA | TRANSENE COMPANY; INC. | | [LINEBREAK] | Nickel etchant; TFB; 1 qt. | NICKEL ETCH TFB | TRANSENE COMPANY; INC. | | [LINEBREAK] | Titanium etchant; TFTN | TITANIUM ETCHANT TFTN | TRANSENE COMPANY; INC. | | [LINEBREAK] | Nanostrip | KMG-Nanostrip | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | Oxalic Acid | OXALIC ACID CERTIF ACS 500G Percent Purity 99.5 to 102.5% | FISHER SCIENTIFIC | | [LINEBREAK] | Formic Acid | FORMIC ACID 2.5LT 98% (ACS) | FISHER SCIENTIFIC | | [LINEBREAK] | Chromic Acid (Chromium Trioxide) | Chromium Trioxide (Crystalline/Certified ACS) Percent Purity ≥98.0% | FISHER SCIENTIFIC | CrO3 | [LINEBREAK] | Ammonium hydroxide; 2.5 L | AMMONIUM HYDROXIDE ACS Assay Percent Range: 28.0 to 30.0 w/w % | FISHER SCIENTIFIC | NH4OH | [LINEBREAK] | Ammonium sulfide; 500 mL | AMMONIUM SULFIDE SOLUTION Assay Percent Range 20 to 24% (aqueous) | FISHER SCIENTIFIC | (NH4)2S | [LINEBREAK] | Sodium hydroxide; 1L | SODIUM HYDROX SOL 50% CERT 1L Percent Purity Inclusive between 50% | FISHER SCIENTIFIC | NaOH | [LINEBREAK] | Potassium hydroxide; 43. | POT HYDROX SOL 45% CERT 4L Concentration or Composition (by Analyte or Components) 45% | FISHER SCIENTIFIC | KOH | [LINEBREAK] | Hydrogen peroxide; 500 mL | HYDROGEN PEROXIDE 30% Percent Purity 30.0 to 32.0% | FISHER SCIENTIFIC | H2O2 | [LINEBREAK] | Hydrogen peroxide; 1 gal | HYDROGEN PEROXIDE 30% Percent Purity 30.0 to 32.0% | FISHER SCIENTIFIC | H2O2 | [LINEBREAK] | TMAH; 25%; per liter | TETRAMETHYLAMMONIUM HYDROXIDE; 25% | TRANSENE COMPANY; INC. | | [LINEBREAK] | Saturated Bromine Water (SBW); 1L | BROMINE WATER RGT 500ML Percent Purity ≥99.5% | FISHER SCIENTIFIC | Br2 : H2O | [LINEBREAK] | AZ400k developer; concentrated; 1 gal | AZ 400K CONCENTRATE PHOTORESIST DEVELOPER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | AZ400k developer; 1:4 diluted; 1 gal | AZ 400k 1:4 PHOTORESIST DEVELOPER | INTEGRATED MICRO MATERIALS | Pre-diluted | [LINEBREAK] | AZ 726 MIF developer; 1 gal | AZ 726 MIF DEVELOPER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | AZ NMP Rinse & Photoresist Stripper | AZ® NMP Rinse & Photoresist Stripper | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | AZ 300 T; stripper; 1 gal. | AZ 300T STRIPPER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | MicroChem 101A Developer; 1 gal | 101A DEVELOPER | MICROCHEM CORP. | SAL 101A; XP 101A | [LINEBREAK] | AZ 300 MIF Developer | AZ 300 MIF DEVELOPER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | SU-8 Developer | SU-8 DEVELOPER - 4 X 4L | MICROCHEM CORP. | | [LINEBREAK] | DS2100 BCB Developer | DEVELOPER DS2100 | MICROCHEM CORP. | BCB Developer | [LINEBREAK] | EC 11 | EC SOLVENT 11 - 4 GL CS | MICROCHEM CORP. | | [LINEBREAK] | AZ EBR | AZ EBR EDGE BEAD REMOVER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | KwikStrip; gallon size | AZ KWIK STRIP PHOTORESIST STRIPPER | INTEGRATED MICRO MATERIALS | | [LINEBREAK] | Remover PG; SU-8 stripper | REMOVER PG - 4 X 4L | MICROCHEM CORP. | | [LINEBREAK] | SPR 955 CM-0.9; 1 Gal. | SPR 955CM-0.9 - 1 GL | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SPR 955 CM-1.8; 1 Gal. | SPR 955CM-1.8 - 1 GL | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SPR 220-3.0; 1 gal. | SPR 220-3.0 P.R. 1GL | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SPR 220-7.0; 1 GAL; | SPR 220-7.0 P.R. 1GL | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | CEM-365 IS; for stepper; 1 pint. | CEM365IS-QT | SHIN-ETSU MICROSI; INC. | Photoresist; PR contrast enhancer | [LINEBREAK] | OCG 825-35CS | OCG 825 35CS 1X1 GALLON GLASS | GALLADE CHEMICAL | Photoresist; PR | [LINEBREAK] | AZ P4110 1Qt. | AZ P4110 PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZ P4210 1Qt. | AZ P4210 G-LINE/BROADBAND PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZ P4330 RS 1QT. | AZ P4330-RS | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZ 5214-EIR 1QT. | AZ 5214-E IR PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZ P4620 1QT | AZP4620-1Q | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZ P9260 1gal. | AZ® 9260 i-line / Broadband Photoresist | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZnLOF 2020; 1 gal. | AZ nLoF 2020 NEGATIVE TONE LIFT-OFF PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZnLOF 2035; 1 qt. | AZ Nlof 2035 NEGATIVE TONE LIFT-OFF PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | AZnLOF 2070; 1 qt | AZ NLOF2070 NEGATIVE TONE LIFT-OFF PHOTORESIST | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | NR9-1000PY | Negative Resist NR9-1000PY | Futurrex; Inc. | Photoresist; PR | [LINEBREAK] | NR9-3000PY | Negative Resist NR9-3000PY | Futurrex; Inc. | Photoresist; PR | [LINEBREAK] | NR9-6000PY | Negative Resist NR9-6000PY | Futurrex; Inc. | Photoresist; PR | [LINEBREAK] | LOL 2000; 1 qt. | LOL 2000 -1 QT | MICROCHEM CORP. | Photoresist; PR Underlayer | [LINEBREAK] | AZ nLOF P5510 photoresist; 1 gallon | AZ nLoF 5510 NEGATIVE TONE LIFT-OFF PHOTORESIST. | INTEGRATED MICRO MATERIALS | Photoresist; PR | [LINEBREAK] | THMR-IP3600 HP D | THMR-IP3600 HP | TOK AMERICA; INC. | Photoresist; PR | [LINEBREAK] | XHRIC-11 1 LITER | XHRIC-11 1 LITER | BREWER SCIENCE; INC. | Photoresist; PR; BARC | [LINEBREAK] | PMGI; SF 3; 500 ml | PMGI SF 3 - 500ml Glass | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | PMGI; SF 5; 500 ml | PMGI SF 5 - 500ml Glass | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | PMGI; SF 8; 500 ml | PMGI SF-8; glass 500ml | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | PMGI; SF11; 500 ml | PMGI SF 11 - 500ML GLASS | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | PMGI; SF15; 500 ml | PMGI SF 15 - 500ML GLASS | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | Dow Advanced Electronic; 4024-40; photo BCB | CYCLOTENE* 4024 - 40 / 0.95 LITERS (BCB) | MICROCHEM CORP. | Photo-BCB | [LINEBREAK] | Cyclotene 3022-46 | CYCLOTENE* 3022-46 | MICROCHEM CORP. | BCB | [LINEBREAK] | AP3000 BCB Adhesion Promoter; gall. | ADHESION PROMOTER AP3000 | MICROCHEM CORP. | BCB Adhesion Promoter | [LINEBREAK] | Omnicoat; adhesion promoter for SU-8 | OMNICOAT - 500ML GLASS | MICROCHEM CORP. | Resist | [LINEBREAK] | HMDS; (Fineline adhes.); 1 bt. | MPHP-PT MICROPRIMER HIGH PURITY | SHIN-ETSU MICROSI; INC. | Photoresist Adhesion Promoter | [LINEBREAK] | Tergitol | Spectrum Chemical Manufacturing Corporation TERGITOL NP-10 SURFCTNT 500ML T1273500ML | FISHER SCIENTIFIC | Detergent | [LINEBREAK] | SU-8 2005 Photoresist | SU-8 2005 - 500ml GLASS | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SU-8 2010 Photoresist | SU-8 2010 - 500ml GLASS | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SU-8 2015 Photoresist | SU-8 2015 - 500ml GLASS | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | SU-8 2075 Photoresist | SU-8 2075 - 500ml Glass Resist | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | UV-6 0.8 Photoresist | UV6-0.8 | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | DUV42P-6 | DUV42P-6 | BREWER SCIENCE; INC | Photoresist; PR; BARC | [LINEBREAK] | Honeywell 512B spin-on-glass; 125 ml. | ACCUGLASS 512B SPIN-ON GLASS | HONEYWELL ANALYTICS INC. | SOG | [LINEBREAK] | UVN 30-0.8L (UVN 2300-0.5) | UVN 30-0.8L-1 GL NOWPAK | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | Brewer Science DS-K101-304; 1 gal bt. | ARC DS-K101-304; 1 LITER | BREWER SCIENCE; INC. | Photoresist; PR; BARC | [LINEBREAK] | UV 210GS-0.3; 1 gal. bt. | UV 210GS-0.3 - 1 GL NOWPAK | MICROCHEM CORP. | Photoresist; PR | [LINEBREAK] | mr-UV Cur 21 100 nm; 100ml. | MRT-mr-UV Cur 21; 100nm - 100ml Glass | MICROCHEM CORP. | Nanoimprint Resist | [LINEBREAK] | Santovac 5P | Santovac 5P Ultra Polyphenyl Ether Pump Fluid | KURT J LESKER | Oil | [LINEBREAK] | SF1 Polishing Fluid | SF1 Polishing Fluid | LOGITECH LIMITED | CMP Slurry |",1,1,10959,table
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 1,"{""chemical"":""Acetone; 4L; 4 bt = 1 cs"",""description"":""ACETONE ACS SAFE-COTE 4L Percent Purity ≥99.5%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""ACE""}",1,99,157,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 2,"{""chemical"":""Propanol; 4L; 4 bt = 1 cs"",""description"":""2-PROPANOL OPTIM AGRADE Percent Purity ≥99.9%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""ISO; IPA; Isopropanol""}",2,99,175,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 3,"{""chemical"":""Ethanol"",""description"":""DEHYDRATED ALCOHOL; 200 PROOF; UNDENATURED; USP GRADE- 4LGLASS"",""vendor"":""SPECTRUM CHEMICALS & LAB"",""other_names_notes"":""""}",3,99,160,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 4,"{""chemical"":""Methanol; 4L; 4 bt = 1 cs"",""description"":""METHANOL OPTIMA GRADE 4L Percent Purity ≥99.9%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",4,99,155,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 5,"{""chemical"":""Toluene; 4 L"",""description"":""TOLUENE OPTIMA GRADE 4L Percent Purity ≥99.8%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",5,99,141,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 6,"{""chemical"":""Ethylene Glycol"",""description"":""ETHYLENE GLYCOL LABORATORY GRADE"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",6,99,131,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 7,"{""chemical"":""Amyl Acetate; 4L bottle"",""description"":""AMYL ACETATE LABORATORY GRADE 4L"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",7,99,139,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 8,"{""chemical"":""MIBK; 4L bottle"",""description"":""Methyl iso-Butyl Ketone (Certified ACS); Grade Certified ACS Reagent"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",8,99,167,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 9,"{""chemical"":""Chloroform; 2.5 L"",""description"":""Chloroform; 99+%; Acros Organics"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",9,99,133,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 10,"{""chemical"":""Xylenes; 1 liter"",""description"":""XYLENES ACS 4L Percent Purity ≥98.5%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",10,99,136,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 11,"{""chemical"":""T1100 BCB rinse solvent"",""description"":""RINSE T1100 4 LITER GLASS BOTTLE"",""vendor"":""MICROCHEM CORP."",""other_names_notes"":""""}",11,99,137,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 12,"{""chemical"":""Nitric; 500ml."",""description"":""NITRIC ACID IND SAFECOTE 2;5L; Assay Percent Range 70%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",12,99,152,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 13,"{""chemical"":""Sulfuric; 2.5 L"",""description"":""SULFURIC AC 21/2L IND SAFECOTE Assay Percent Range 95.0 to 98.0 w/w %"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""H2SO4""}",13,99,173,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 14,"{""chemical"":""O-Phosphoric; 2.5 L"",""description"":""O-PHOSPHORIC ACID Percent Purity ≥85.0% (w/w)"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""H3PO4""}",14,99,153,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 15,"{""chemical"":""Citric acid; liquid; 1.0 M; 1L"",""description"":""CITRIC ACID; 1.00 Molar"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""C6H8O7; solution""}",15,99,153,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 16,"{""chemical"":""50/50 w/w Citric Acid Monohydrate in Water"",""description"":""PREMIX CITRIC ACID CAW 1:1"",""vendor"":""TRANSENE COMPANY; INC."",""other_names_notes"":""C6H8O7; solution""}",16,99,173,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 17,"{""chemical"":""Citric acid; granular; monohydrate; 3 kg"",""description"":""CITRIC ACID GRAN CERT ACS 3KG Percent Purity 99.0 to 102.0%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""C6H8O7; powder""}",17,99,197,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 18,"{""chemical"":""Acetic; 2.5L"",""description"":""ACETIC ACID GLACIAL ACS 2.5L IND SAF-CT Assay Percent Range: ≥99.7% w/w"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""""}",18,99,167,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 19,"{""chemical"":""Hydrochloric; 2.5L"",""description"":""HYDROCHLORIC ACID Percent Purity 36.5 to 38.0% (w/w)"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""HCl""}",19,99,157,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 20,"{""chemical"":""Hydrofluoric; 49%; 500 Ml"",""description"":""HYDROFLUORIC ACID RGT 500ML Assay (HF) 48 - 51%"",""vendor"":""VWR INTERNATIONAL"",""other_names_notes"":""HF""}",20,99,158,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 21,"{""chemical"":""Hydrofluoric; Buffered HF; 1 gal"",""description"":""BUFFER-HF"",""vendor"":""TRANSENE COMPANY; INC."",""other_names_notes"":""BHF; \""\""Buffered oxide etch\""\"" 4-8% HF""}",21,99,170,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 22,"{""chemical"":""Hydrobromic; 500 mL"",""description"":""HYDROBROMIC ACID 48% CERT ACS 500ML Percent Purity 47.0 to 49.0%"",""vendor"":""FISHER SCIENTIFIC"",""other_names_notes"":""HBr""}",22,99,170,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 23,"{""chemical"":""Chrome mask etchant; 1 qt"",""description"":""CHROMIUM ETCHANT 1020"",""vendor"":""TRANSENE COMPANY; INC."",""other_names_notes"":""""}",23,99,135,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 24,"{""chemical"":""Aluminum etchant; A; 1 qt"",""description"":""ALUMINUM ETCHANT TYPE A"",""vendor"":""TRANSENE COMPANY; INC."",""other_names_notes"":""""}",24,99,137,table_row
https://wiki.nanofab.ucsb.edu/wiki/Stocked_Chemical_List,Stocked_Chemical_List - table_1 - Row 25,"{""chemical"":""Aluminum etchant; D; 1 qt"",""description"":""ALUMINUM ETCHANT TYPE D"",""vendor"":""TRANSENE COMPANY; INC."",""other_names_notes"":""""}",25,99,137,table_row
